出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,飛行時間_分鐘,是否過夜,是否為平日,機型,機型分類,航班代碼,艙等,假期,平均價格,最低價格,中位數價格,價格變異,隨機購買平均價格,最低價格剩餘天數,筆數,平均價格_log,最低價格_log,價格變異_log,中位數價格_log,最低價格剩餘天數_log,Region,經濟指標,機場指標,competing_flights,預測最低價格_rf,預測最低價格_svr,預測最低價格_xgb,效能_rf,效能_svr,效能_xgb
2025-01-27,星期一,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,285,No,1,Boeing 787,1,TR 897,經濟艙,2,7189,3798,7288.0,1534730.79,6650.5,90,90,8.88,8.24,14.24,8.89,4.51,新加坡,2.1585612,1.0416285,2,,,,,,
2025-01-27,星期一,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,285,No,1,Airbus A350,1,CI 753,商務艙,2,27639,21416,23953.5,25237436.23,25740.0,79,40,10.23,9.97,17.04,10.08,4.38,新加坡,2.1585612,1.0416285,6,,,,,,
2025-01-27,星期一,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,285,No,1,Airbus A350,1,CI 753,經濟艙,2,15561,5583,16324.0,11290077.3,16630.5,90,91,9.65,8.63,16.24,9.7,4.51,新加坡,2.1585612,1.0416285,6,,,,,,
2025-01-27,星期一,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,4 小時 40 分鐘,280,No,1,Airbus A321neo,0,JX 771,商務艙,2,33143,23268,33350.0,5826294.24,34249.0,1,53,10.41,10.05,15.58,10.41,0.69,新加坡,2.1585612,1.0416285,6,22979.854373511815,24403.050026131066,22915.523,0.32903575656189044,0.28748138555487557,0.33091408690764695
2025-01-27,星期一,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,4 小時 40 分鐘,280,No,1,Airbus A321neo,0,JX 771,經濟艙,2,14322,5166,14200.0,4083225.39,14373.25,90,91,9.57,8.55,15.22,9.56,4.51,新加坡,2.1585612,1.0416285,6,,,,,,
2025-01-27,星期一,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,280,No,1,Boeing 777,1,BR 225,商務艙,2,31379,24152,34641.5,25428403.53,34643.0,82,56,10.35,10.09,17.05,10.45,4.42,新加坡,2.1585612,1.0416285,6,,,,,,
2025-01-27,星期一,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,280,No,1,Boeing 777,1,BR 225,經濟艙,2,14586,5653,15774.0,7579035.51,13895.0,90,91,9.59,8.64,15.84,9.67,4.51,新加坡,2.1585612,1.0416285,6,,,,,,
2025-01-27,星期一,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期二, 1月 28)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,285,No,1,Airbus A330,1,CI 755,商務艙,2,21851,21403,21431.0,905784.51,22070.0,82,90,9.99,9.97,13.72,9.97,4.42,新加坡,2.1585612,1.0416285,2,,,,,,
2025-01-27,星期一,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期二, 1月 28)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,285,No,1,Airbus A330,1,CI 755,經濟艙,2,9339,5181,8921.0,2553699.68,8899.0,91,91,9.14,8.55,14.75,9.1,4.52,新加坡,2.1585612,1.0416285,2,,,,,,
2025-01-28,星期二,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,240,No,1,Airbus A350,1,CI 831,經濟艙,2,12375,10905,11819.0,2569453.79,14145.75,48,91,9.42,9.3,14.76,9.38,3.89,泰國,-1.882734,0.4139873,2,10426.760990784443,12817.619852338732,10121.236,0.262905042801941,0.09388898769321301,0.28450337888588445
2025-01-28,星期二,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,250,No,1,Airbus A350,1,JX 741,經濟艙,2,14900,10505,13724.0,12148950.19,14431.5,4,91,9.61,9.26,16.31,9.53,1.61,泰國,-1.882734,0.4139873,2,,,,,,
2025-01-28,星期二,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,235,No,1,Boeing 777,1,TG 633,經濟艙,2,11123,7254,10754.0,2185996.82,11167.25,1,91,9.32,8.89,14.6,9.28,0.69,泰國,-1.882734,0.4139873,4,,,,,,
2025-01-28,星期二,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,235,No,1,Airbus A330,1,CI 835,經濟艙,2,11699,10427,10724.0,2596211.67,11587.75,48,91,9.37,9.25,14.77,9.28,3.89,泰國,-1.882734,0.4139873,4,,,,,,
2025-01-28,星期二,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,240,No,1,Airbus A350,1,JX 745,經濟艙,2,12725,9378,11186.0,8675556.67,11769.25,26,91,9.45,9.15,15.98,9.32,3.3,泰國,-1.882734,0.4139873,4,,,,,,
2025-01-28,星期二,下午3:15,下午班機,TPE,下午6:10,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,3 小時 55 分鐘,235,No,1,Airbus A321,0,VZ 567,經濟艙,2,12135,5232,12721.0,4323665.24,13630.75,1,91,9.4,8.56,15.28,9.45,0.69,泰國,-1.882734,0.4139873,4,,,,,,
2025-01-28,星期二,清晨7:40,早晨班機,TPE,上午10:35,上午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,235,No,1,Airbus A320,0,TG 637,經濟艙,2,13426,13252,13468.0,6662.04,13332.25,50,89,9.51,9.49,8.8,9.51,3.93,泰國,-1.882734,0.4139873,5,,,,,,
2025-01-28,星期二,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,230,No,1,Airbus A330,1,CI 833,經濟艙,2,14186,13359,13742.0,395229.33,14218.0,48,91,9.56,9.5,12.89,9.53,3.89,泰國,-1.882734,0.4139873,5,12389.889198247447,12279.366777772317,13104.7,0.12857721210807097,0.1363506275304321,0.07830213846444647
2025-01-28,星期二,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,245,No,1,Boeing 777,1,BR 211,經濟艙,2,13808,9719,14037.0,4465039.33,14357.75,19,91,9.53,9.18,15.31,9.55,3.0,泰國,-1.882734,0.4139873,5,,,,,,
2025-01-28,星期二,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,245,No,1,Boeing 777,1,BR 67,經濟艙,2,13089,7994,13776.0,3257470.16,13024.5,1,91,9.48,8.99,15.0,9.53,0.69,泰國,-1.882734,0.4139873,5,,,,,,
2025-01-28,星期二,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,250,No,1,Boeing 777,1,BR 75,經濟艙,2,14122,9696,14037.0,1587385.83,14784.5,5,91,9.56,9.18,14.28,9.55,1.79,泰國,-1.882734,0.4139873,5,9844.495427362237,9834.174718623104,10953.815,0.33413403041278117,0.33483210669125746,0.2591013947250499
2025-01-28,星期二,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,235,No,1,Boeing 787,1,TG 635,經濟艙,2,11214,6662,10762.0,2711603.98,12124.5,2,91,9.33,8.8,14.81,9.28,1.1,泰國,-1.882734,0.4139873,5,8356.834284974084,8562.062514656951,8533.785,0.31074813105908833,0.293821393487818,0.2961536429337292
2025-01-28,星期二,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期三, 1月 29)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,245,No,1,Airbus A321neo,0,CI 837,經濟艙,2,11753,9991,10755.0,4289780.61,12941.75,54,91,9.37,9.21,15.27,9.28,4.01,泰國,-1.882734,0.4139873,5,7474.694825673076,7837.079515843017,7471.805,0.4224355418955647,0.3944343295270719,0.4226588231281511
2025-01-28,星期二,晚上9:30,晚間班機,TPE,"凌晨12:30 (星期三, 1月 29)",凌晨抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,4 小時,240,No,1,Airbus A321,0,VZ 565,經濟艙,2,9208,4642,9977.0,1932765.5,10207.5,1,91,9.13,8.44,14.47,9.21,0.69,泰國,-1.882734,0.4139873,5,,,,,,
2025-01-28,星期二,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,235,No,1,Boeing 787-10,1,BR 205,經濟艙,2,12540,7882,12714.0,4716659.38,12452.0,24,91,9.44,8.97,15.37,9.45,3.22,泰國,-1.882734,0.4139873,5,,,,,,
2025-01-28,星期二,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期三, 1月 29)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,235,No,1,Boeing 787-10,1,BR 61,經濟艙,2,11897,8880,12572.0,2785362.89,11747.25,87,91,9.38,9.09,14.84,9.44,4.48,泰國,-1.882734,0.4139873,5,,,,,,
2025-01-28,星期二,下午1:50,下午班機,TSA,下午5:25,下午抵達,GMP,易斯達航空,6,直達航班。,Non-stop,2 小時 35 分鐘,155,No,1,Boeing 737,0,ZE 888,經濟艙,2,10459,10300,10300.0,71158.71,10300.0,91,79,9.26,9.24,11.17,9.24,4.52,韓國,-0.059982,-2.39234,3,7894.553208094066,7709.695735732233,6936.278,0.23353852348601303,0.25148585089978326,0.32657496776395634
2025-01-28,星期二,下午2:30,下午班機,TSA,下午6:00,晚間抵達,GMP,長榮航空,1,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Airbus A321,0,BR 156,經濟艙,2,13126,10733,13518.0,1469583.9,13131.0,5,91,9.48,9.28,14.2,9.51,1.79,韓國,-0.059982,-2.39234,3,,,,,,
2025-01-28,星期二,下午2:30,下午班機,TSA,下午6:00,晚間抵達,GMP,長榮航空,1,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Airbus A321,0,BR 156,商務艙,2,24338,13275,25257.0,2857339.22,24595.5,27,91,10.1,9.49,14.87,10.14,3.33,韓國,-0.059982,-2.39234,3,,,,,,
2025-01-28,星期二,上午9:05,上午班機,TPE,上午11:00,上午抵達,HKG,Greater Bay Airlines,6,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Boeing 737,0,HB 703,經濟艙,2,2628,2098,2452.0,262656.36,2749.0,47,48,7.87,7.65,12.48,7.81,3.87,香港,0.6313249,-0.229905,6,2900.5950670989278,3822.241632838793,3162.2441,-0.05514553186574309,-0.39041165254230376,-0.15032526032193524
2025-01-28,星期二,上午10:50,上午班機,TPE,中午12:55,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A321neo,0,CI 909,經濟艙,2,4198,3577,4370.0,177174.11,4455.0,83,91,8.34,8.18,12.08,8.38,4.43,香港,0.6313249,-0.229905,6,,,,,,
2025-01-28,星期二,上午10:45,上午班機,TPE,下午1:00,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 15 分鐘,135,No,1,Boeing 777,1,CX 489,經濟艙,2,6414,4507,6714.0,669761.76,6772.25,83,91,8.77,8.41,13.41,8.81,4.43,香港,0.6313249,-0.229905,6,,,,,,
2025-01-28,星期二,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時,120,No,1,Airbus A330,1,CX 469,經濟艙,2,6414,4507,6714.0,669761.76,6782.0,83,91,8.77,8.41,13.41,8.81,4.43,香港,0.6313249,-0.229905,6,5645.307793075495,5192.311673471397,5868.872,0.16760427704578365,0.23439816079749384,0.13463991885690063
2025-01-28,星期二,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,120,No,1,Airbus A330,1,BR 867,經濟艙,2,4482,3813,4502.0,165316.96,4233.75,35,91,8.41,8.25,12.02,8.41,3.58,香港,0.6313249,-0.229905,6,4203.580347251065,4063.155102454487,4173.5093,0.00712598824893648,0.040294041345264375,0.014228691504281075
2025-01-28,星期二,上午11:55,上午班機,TPE,下午1:55,下午抵達,HKG,香港航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A330,1,HX 253,經濟艙,2,3138,1960,2854.0,5425132.28,2866.5,10,91,8.05,7.58,15.51,7.96,2.4,香港,0.6313249,-0.229905,6,,,,,,
2025-01-28,星期二,下午2:30,下午班機,TPE,下午4:30,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,120,No,1,Boeing 737,0,CI 915,經濟艙,2,3899,3577,3874.0,82482.49,3907.5,83,91,8.27,8.18,11.32,8.26,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午4:55,下午班機,TPE,晚上7:00,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A330,1,CI 919,經濟艙,2,3823,3577,3874.0,20221.03,3878.0,83,91,8.25,8.18,9.91,8.26,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午1:20,下午班機,TPE,下午3:25,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A330,1,CX 495,經濟艙,2,6617,5567,6807.0,270299.67,6454.5,83,91,8.8,8.62,12.51,8.83,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午3:50,下午班機,TPE,下午5:55,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A330,1,CX 443,經濟艙,2,6414,4507,6714.0,669761.76,6813.25,83,91,8.77,8.41,13.41,8.81,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午5:00,下午班機,TPE,晚上7:05,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A330,1,CX 421,經濟艙,2,6414,4507,6714.0,669761.76,6721.75,83,91,8.77,8.41,13.41,8.81,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,中午12:25,下午班機,TPE,下午2:30,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A330,1,CX 461,經濟艙,2,6414,4507,6714.0,669761.76,6180.0,83,91,8.77,8.41,13.41,8.81,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午4:30,下午班機,TPE,下午6:30,晚間抵達,HKG,星宇航空,5,直達航班。,Non-stop,2 小時,120,No,1,Airbus A330-900neo,1,JX 235,經濟艙,2,4836,3408,3941.0,2334513.37,3972.75,33,91,8.48,8.13,14.66,8.28,3.53,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午2:25,下午班機,TPE,下午4:25,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321,0,BR 855,經濟艙,2,4029,3700,3969.0,72381.76,3837.75,83,91,8.3,8.22,11.19,8.29,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午4:35,下午班機,TPE,下午6:30,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Airbus A330,1,BR 871,經濟艙,2,3992,3700,3969.0,32988.54,4016.5,83,91,8.29,8.22,10.4,8.29,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,中午12:25,下午班機,TPE,下午2:20,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Airbus A321,0,BR 869,經濟艙,2,4446,3813,4185.0,300974.35,4629.75,35,91,8.4,8.25,12.61,8.34,3.58,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午2:05,下午班機,TPE,下午4:05,下午抵達,HKG,香港快運航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A320neo,0,UO 111,經濟艙,2,2290,1520,2098.0,437476.44,2273.5,25,91,7.74,7.33,12.99,7.65,3.26,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午2:50,下午班機,TPE,下午4:55,下午抵達,HKG,香港快運航空,6,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A321,0,UO 113,經濟艙,2,2172,1505,2098.0,451215.02,1662.75,35,91,7.68,7.32,13.02,7.65,3.58,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午5:40,下午班機,TPE,晚上7:35,晚間抵達,HKG,香港快運航空,6,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Airbus A320,0,UO 115,經濟艙,2,2242,1505,2098.0,501674.99,2146.75,28,91,7.72,7.32,13.13,7.65,3.37,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午3:45,下午班機,TPE,下午6:05,晚間抵達,HKG,香港航空,6,直達航班。,Non-stop,2 小時 20 分鐘,140,No,1,Airbus A320,0,HX 255,經濟艙,2,2847,1955,2628.0,493315.97,2851.75,5,90,7.95,7.58,13.11,7.87,1.79,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321neo,0,CI 903,經濟艙,2,3851,3577,3874.0,32195.15,3897.75,83,91,8.26,8.18,10.38,8.26,4.43,香港,0.6313249,-0.229905,6,,,,,,
2025-01-28,星期二,清晨7:15,早晨班機,TPE,上午9:15,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,120,No,1,Boeing 737,0,CI 601,經濟艙,2,3851,3577,3874.0,32195.15,3937.5,83,91,8.26,8.18,10.38,8.26,4.43,香港,0.6313249,-0.229905,6,,,,,,
2025-01-28,星期二,上午8:20,早晨班機,TPE,上午10:30,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,130,No,1,Boeing 777,1,CX 407,經濟艙,2,6414,4507,6714.0,669761.76,5661.25,83,91,8.77,8.41,13.41,8.81,4.43,香港,0.6313249,-0.229905,6,,,,,,
2025-01-28,星期二,上午8:05,早晨班機,TPE,上午10:10,上午抵達,HKG,星宇航空,5,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A321neo,0,JX 233,經濟艙,2,5004,3409,5393.0,1010730.81,4659.0,27,91,8.52,8.13,13.83,8.59,3.33,香港,0.6313249,-0.229905,6,4158.716061968687,4181.96600429759,4070.692,0.1073801111893781,0.10238978229285466,0.12627347187567076
2025-01-28,星期二,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321,0,BR 851,經濟艙,2,4708,3880,4814.0,308015.58,4481.75,27,91,8.46,8.26,12.64,8.48,3.33,香港,0.6313249,-0.229905,6,,,,,,
2025-01-28,星期二,清晨7:00,早晨班機,TPE,上午9:00,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,120,No,1,Boeing 787-10,1,BR 891,經濟艙,2,4139,3724,4136.0,44363.01,4114.75,74,91,8.33,8.22,10.7,8.33,4.32,香港,0.6313249,-0.229905,6,,,,,,
2025-01-28,星期二,晚上10:55,晚間班機,TPE,"凌晨12:50 (星期三, 1月 29)",凌晨抵達,HKG,Greater Bay Airlines,6,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Boeing 737,0,HB 705,經濟艙,2,2430,2122,2452.0,20827.76,2532.75,10,48,7.8,7.66,9.94,7.81,2.4,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,晚上9:20,晚間班機,TPE,晚上11:20,晚間抵達,HKG,Greater Bay Airlines,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A320neo,0,HB 705,經濟艙,2,3314,3048,3354.0,29529.87,3377.0,62,43,8.11,8.02,10.29,8.12,4.14,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午6:10,晚間班機,TPE,晚上8:10,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,120,No,1,Boeing 737,0,CI 923,經濟艙,2,3851,3577,3874.0,32195.15,3922.75,83,91,8.26,8.18,10.38,8.26,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,晚上9:10,晚間班機,TPE,晚上11:00,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,1 小時 50 分鐘,110,No,1,Airbus A321neo,0,CI 921,經濟艙,2,3851,3577,3874.0,32195.15,3761.25,83,91,8.26,8.18,10.38,8.26,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午6:35,晚間班機,TPE,晚上8:40,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A321neo,0,CX 473,經濟艙,2,6434,4507,6714.0,721018.7,6811.0,83,91,8.77,8.41,13.49,8.81,4.43,香港,0.6313249,-0.229905,14,4951.421569052465,4555.995949706207,4553.679,0.27302575700301496,0.33108266778649137,0.3314228161475921
2025-01-28,星期二,晚上7:30,晚間班機,TPE,晚上9:35,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Boeing 777,1,CX 565,經濟艙,2,6414,4507,6714.0,669761.76,6728.75,83,91,8.77,8.41,13.41,8.81,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,晚上7:40,晚間班機,TPE,晚上9:45,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Boeing 777,1,CX 451,經濟艙,2,6414,4507,6714.0,669761.76,6757.25,83,91,8.77,8.41,13.41,8.81,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,晚上8:15,晚間班機,TPE,晚上10:20,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A350,1,CX 531,經濟艙,2,6414,4507,6714.0,669761.76,6738.75,83,91,8.77,8.41,13.41,8.81,4.43,香港,0.6313249,-0.229905,14,5417.352465007475,4922.034142442929,5107.652,0.19608941346578,0.2695924106929432,0.24204758219718048
2025-01-28,星期二,晚上9:15,晚間班機,TPE,晚上11:25,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,130,No,1,Boeing 777,1,CX 479,經濟艙,2,6414,4507,6714.0,669761.76,6816.0,83,91,8.77,8.41,13.41,8.81,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,下午6:10,晚間班機,TPE,晚上8:05,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Boeing 787-10,1,BR 857,經濟艙,2,3992,3700,3969.0,32988.54,4004.25,83,91,8.29,8.22,10.4,8.29,4.43,香港,0.6313249,-0.229905,14,3741.9758296956384,3317.8365751452743,3667.1165,0.06549894994177727,0.17142122116619235,0.08419393017965286
2025-01-28,星期二,晚上7:00,晚間班機,TPE,晚上8:50,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 50 分鐘,110,No,1,Airbus A321,0,BR 809,經濟艙,2,3992,3700,3969.0,32988.54,3988.5,83,91,8.29,8.22,10.4,8.29,4.43,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,晚上9:10,晚間班機,TPE,晚上11:10,晚間抵達,HKG,香港快運航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321neo,0,UO 117,經濟艙,2,2148,1505,2098.0,496069.38,2283.5,35,91,7.67,7.32,13.11,7.65,3.58,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,晚上8:25,晚間班機,TPE,晚上10:25,晚間抵達,HKG,香港航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321,0,HX 285,經濟艙,2,3509,2166,3911.0,533744.28,2992.25,19,78,8.16,7.68,13.19,8.27,3.0,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,晚上9:45,晚間班機,TPE,晚上11:45,晚間抵達,HKG,香港航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A330,1,HX 283,經濟艙,2,3188,1955,2628.0,5804165.76,3374.0,5,91,8.07,7.58,15.57,7.87,1.79,香港,0.6313249,-0.229905,14,,,,,,
2025-01-28,星期二,上午9:00,上午班機,TSA,中午12:50,下午抵達,HND,中華航空,2,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A330,1,CI 220,經濟艙,2,17512,14747,17991.0,3110228.54,16560.25,5,90,9.77,9.6,14.95,9.8,1.79,日本,-0.84717,0.7560275,4,16619.32589861083,18082.809478771294,17443.172,-0.003567331327173825,-0.09194060951805041,-0.05331573345813016
2025-01-28,星期二,上午9:00,上午班機,TSA,中午12:50,下午抵達,HND,中華航空,2,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A330,1,CI 220,商務艙,2,38020,30868,40970.0,26872335.38,40976.0,91,90,10.55,10.34,17.11,10.62,4.52,日本,-0.84717,0.7560275,4,,,,,,
2025-01-28,星期二,上午9:30,上午班機,TSA,下午1:20,下午抵達,HND,日本航空,3,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,JL 96,經濟艙,2,15594,10078,14965.0,8918840.92,15653.25,6,90,9.65,9.22,16.0,9.61,1.95,日本,-0.84717,0.7560275,4,18028.485852543687,15863.67279179805,17167.879,-0.15174074729169257,-0.013442754175525831,-0.09676130555954833
2025-01-28,星期二,上午9:30,上午班機,TSA,下午1:20,下午抵達,HND,日本航空,3,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,JL 96,商務艙,2,34923,34824,34845.0,13617.92,34952.5,52,90,10.46,10.46,9.52,10.46,3.97,日本,-0.84717,0.7560275,4,,,,,,
