出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,是否過夜,機型,機型分類,航班代碼,艙等,平均價格,最低價格,中位數價格,價格變異,隨機購買平均價格,最低價格剩餘天數,筆數
2025/2/18,週二,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,經濟艙,5860,5202,5647,1461209.96,5536.25,57,91
2025/2/18,週二,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期三, 2月 19)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,經濟艙,5328,4931,5337,109900.13,5293.75,57,91
2025/2/18,週二,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,經濟艙,6982,5056,5953,4816292.18,7314.5,53,91
2025/2/18,週二,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A350,1,JX 745,經濟艙,5685,5056,5601,308106.64,5774.75,47,91
2025/2/18,週二,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,經濟艙,6131,5699,6135,79972.45,6132.75,1,91
2025/2/18,週二,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,經濟艙,6088,5699,6129,41889.3,6036,1,91
2025/2/18,週二,清晨7:40,早晨班機,TPE,上午10:35,上午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A320,0,TG 637,經濟艙,6059,5699,6127,23974.96,6089,1,91
2025/2/18,週二,下午3:15,下午班機,TPE,下午6:10,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321,0,VZ 567,經濟艙,4537,3702,4132,402399.54,4808.5,20,84
2025/2/19,週三,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,經濟艙,7952,5623,7783,1491118,7665.75,46,91
2025/2/19,週三,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,經濟艙,6510,5499,5873,2484071.22,5890,48,91
2025/2/19,週三,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A330,1,BR 211,經濟艙,6622,5598,6573,679533.34,7071,55,91
2025/2/19,週三,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,經濟艙,8793,7054,7818,3606811.71,7841.5,12,91
2025/2/19,週三,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,經濟艙,8460,5784,7760,8222004.74,9650,77,91
2025/2/19,週三,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,經濟艙,8476,5494,8429,5213354.83,8375.75,69,91
2025/2/19,週三,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,經濟艙,7700,5202,5654,15234337.07,5465,58,91
2025/2/19,週三,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期四, 2月 20)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,經濟艙,7592,5642,6973,4194244.49,7307.5,90,91
2025/2/19,週三,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,經濟艙,7741,5909,7840,1532450.59,7684.5,42,91
2025/2/19,週三,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A330-900neo,1,JX 745,經濟艙,6472,5327,5934,2298555.01,6836.5,54,91
2025/2/19,週三,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,經濟艙,6054,5693,6126,25388.95,6035.5,1,91
2025/2/19,週三,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,經濟艙,6209,5693,6132,353670.63,6719.25,1,91
2025/2/19,週三,清晨7:40,早晨班機,TPE,上午10:35,上午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A320,0,TG 637,經濟艙,6457,5693,6132,568511,6100.75,1,91
2025/2/19,週三,下午3:15,下午班機,TPE,下午6:10,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321,0,VZ 567,經濟艙,4552,3372,4641,329173.59,4839.25,22,91
2025/2/19,週三,晚上7:45,晚間班機,TPE,晚上10:45,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,4 小時,No,Airbus A320,0,VZ 569,經濟艙,4021,3701,4131,110245.89,3701,66,91
2025/2/19,週三,凌晨1:25,凌晨班機,TPE,凌晨4:25,凌晨抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,4 小時,No,Airbus A320,0,VZ 571,經濟艙,3754,3371,3702,81259.48,3916.5,84,91
2025/2/20,週四,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,經濟艙,9176,5623,9010,3057489.92,8760.25,47,91
2025/2/20,週四,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,經濟艙,5984,5499,5862,259822.34,5765.25,49,91
2025/2/20,週四,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 211,經濟艙,8789,5900,7938,3225738.76,9896.25,40,91
2025/2/20,週四,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期五, 2月 21)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,經濟艙,5797,5499,5845,20563.58,5812.5,49,91
2025/2/20,週四,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,經濟艙,7981,6570,7784,1859541.73,6963.5,55,91
2025/2/20,週四,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 75,經濟艙,9627,6593,7812,10907858.11,9502.25,48,91
2025/2/20,週四,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,經濟艙,10334,5777,9040,18591358.46,11035.25,76,91
2025/2/20,週四,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,經濟艙,12423,6201,11612,21017793.33,11721.5,85,91
2025/2/20,週四,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,經濟艙,10004,5271,10511,16587873.55,8108.5,70,90
2025/2/20,週四,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期五, 2月 21)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,經濟艙,6884,4931,5855,6199564.18,7559,59,91
2025/2/20,週四,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,經濟艙,9633,6258,9184,3758781.52,8688,49,91
2025/2/20,週四,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A321neo,0,JX 745,經濟艙,6813,5377,6967,666246.31,7046.25,24,91
2025/2/20,週四,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,經濟艙,6109,5699,6129,104267.47,6107,3,91
2025/2/20,週四,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,經濟艙,6050,5693,6126,26723.46,6022.25,2,91
2025/2/20,週四,清晨7:40,早晨班機,TPE,上午10:35,上午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A320,0,TG 637,經濟艙,6102,5699,6127,73849.31,6018.5,3,91
2025/2/20,週四,下午3:15,下午班機,TPE,下午6:10,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321,0,VZ 567,經濟艙,4871,4641,4642,134932.34,4789,45,91
2025/2/21,週五,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,經濟艙,8506,5499,6920,17594802.94,9459,50,91
2025/2/21,週五,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,經濟艙,9756,6949,8959,6554078.23,10504,39,91
2025/2/21,週五,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,經濟艙,8710,6570,7812,3090482.55,8632.5,56,91
2025/2/21,週五,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,經濟艙,8778,5494,8421,9783311.41,7295,71,91
2025/2/21,週五,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,經濟艙,9309,6201,8982,9014303.72,9160,86,91
2025/2/21,週五,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,經濟艙,10862,5646,10520,13999236.62,9340,80,91
2025/2/21,週五,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期六, 2月 22)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,經濟艙,11107,6940,13203,11160221.03,10899.75,71,91
2025/2/21,週五,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,經濟艙,8734,5912,9138,2893536.64,8302.5,36,91
2025/2/21,週五,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A330-900neo,1,JX 745,經濟艙,6950,5328,6970,1073007.45,7647,50,91
2025/2/21,週五,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A350,1,TG 633,經濟艙,6440,6057,6157,754516.2,6699.75,72,91
2025/2/21,週五,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,經濟艙,6727,6055,6146.5,2370821.63,6281.75,74,90
2025/2/21,週五,清晨7:40,早晨班機,TPE,上午10:35,上午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A320,0,TG 637,經濟艙,6143,5703,6129,249512.27,6147.25,9,91
2025/2/21,週五,下午3:15,下午班機,TPE,下午6:10,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321,0,VZ 567,經濟艙,5308,4133,5231,396860.55,5094.25,2,91
2025/2/21,週五,晚上7:45,晚間班機,TPE,晚上10:45,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,4 小時,No,Airbus A320,0,VZ 569,經濟艙,4456,3701,4641,213915.5,4298.5,70,91
2025/2/21,週五,凌晨1:25,凌晨班機,TPE,凌晨4:25,凌晨抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,4 小時,No,Airbus A320,0,VZ 571,經濟艙,4105,3371,4131,169643.4,4514.5,85,91
2025/2/22,週六,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,經濟艙,8003,5623,7783,1643013.24,8060.75,48,91
2025/2/22,週六,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,經濟艙,6202,5499,5868,559668.69,5702,51,91
2025/2/22,週六,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A330,1,BR 211,經濟艙,7563,5623,7735,1386388.59,8008.25,47,91
2025/2/22,週六,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期日, 2月 23)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,經濟艙,5792,5499,5845,20947.54,5886.5,51,91
2025/2/22,週六,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,經濟艙,7570,5618,7731,821306.8,7297.25,50,91
2025/2/22,週六,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 75,經濟艙,7767,6570,7735,1048964.58,8268.25,57,91
2025/2/22,週六,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,經濟艙,10538,6201,9042,14827721.42,11251.5,87,91
2025/2/22,週六,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,經濟艙,10647,6440,11325,6675595.75,10258,72,91
2025/2/22,週六,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,經濟艙,9772,5892,8614,6167865.85,8242.25,86,91
2025/2/22,週六,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期日, 2月 23)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,經濟艙,5448,4931,5339,285629.93,5462.25,61,91
2025/2/22,週六,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,經濟艙,8791,6963,7932,2370808.2,9418,44,91
2025/2/22,週六,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A321neo,0,JX 745,經濟艙,7397,5328,7022,2056403.41,7364.5,51,91
2025/2/22,週六,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,經濟艙,6222,5703,6132,779703.93,6102.75,10,89
2025/2/22,週六,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,經濟艙,6629,5697,6661,1099011.36,7185.25,3,89
2025/2/22,週六,清晨7:40,早晨班機,TPE,上午10:35,上午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A320,0,TG 637,經濟艙,6101,5699,6132.5,36422.97,6013.25,5,88
2025/2/22,週六,下午3:15,下午班機,TPE,下午6:10,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321,0,VZ 567,經濟艙,4786,3702,4642,230543.36,4662.25,20,91
2025/2/23,週日,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,經濟艙,8185,5628,7712,5319852.83,9034.25,48,91
2025/2/23,週日,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,經濟艙,7667,5623,7369,2554458.14,8086.75,50,91
2025/2/23,週日,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,經濟艙,7889,5598,7114,2724141.16,8806.75,58,91
2025/2/23,週日,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,經濟艙,7822,5420,6945,8202030.82,6254.25,62,91
2025/2/23,週日,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,經濟艙,6517,5465,6550,326540.94,6141.5,58,91
2025/2/23,週日,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,經濟艙,8898,5202,5891,29488681.15,8444,62,91
2025/2/23,週日,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期一, 2月 24)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,經濟艙,6714,4993,5346,9198040.6,5534.5,73,91
2025/2/23,週日,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,經濟艙,8453,5328,7297,5727224.64,7402.25,52,91
2025/2/23,週日,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A350,1,JX 745,經濟艙,6891,5066,5932,5050207.22,8993.5,61,91
2025/2/23,週日,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,經濟艙,6035,5693,6107,30440.74,6022.25,5,91
2025/2/23,週日,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,經濟艙,6041,5693,6107,34473.35,6026.5,5,91
2025/2/23,週日,清晨7:40,早晨班機,TPE,上午10:35,上午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A320,0,TG 637,經濟艙,6035,5693,6107,30440.74,6011.5,5,91
2025/2/23,週日,下午3:15,下午班機,TPE,下午6:10,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321,0,VZ 567,經濟艙,4672,4132,4641,167707.83,4387.25,21,91
2025/2/23,週日,晚上7:45,晚間班機,TPE,晚上10:45,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,4 小時,No,Airbus A320,0,VZ 569,經濟艙,6011,4131,5233,3471496.96,4642.5,69,91
2025/2/23,週日,凌晨1:25,凌晨班機,TPE,凌晨4:25,凌晨抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,4 小時,No,Airbus A320,0,VZ 571,經濟艙,3727,3371,3701,110636.86,3751.75,72,91
2025/2/24,週一,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,經濟艙,6200,5536,5908,529943.33,6037.75,16,91
2025/2/24,週一,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,經濟艙,7147,5499,5983,2994109.58,7114,53,91
2025/2/24,週一,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A330,1,BR 211,經濟艙,5817,5536,5848,24700.95,5865,16,91
2025/2/24,週一,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期二, 2月 25)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,經濟艙,5797,5499,5848,22373.73,5741,53,91
2025/2/24,週一,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,經濟艙,5817,5536,5848,24700.95,5780.75,16,91
2025/2/24,週一,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,經濟艙,6296,5420,6205,489186.13,5977.5,63,91
2025/2/24,週一,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,經濟艙,5897,5420,5892,151954.38,6155.25,63,91
2025/2/24,週一,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,經濟艙,5539,5202,5536,57806.81,5333.25,63,91
2025/2/24,週一,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期二, 2月 25)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,經濟艙,7912,4931,5935,13010847.56,11622.25,63,91
2025/2/24,週一,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A330-900neo,1,JX 741,經濟艙,5619,5056,5600,344961.49,5919,53,91
2025/2/24,週一,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A321neo,0,JX 745,經濟艙,6537,5327,5975,1748890.96,5883.5,59,91
2025/2/24,週一,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,經濟艙,6031,5693,6104,31579.74,6029.75,6,91
2025/2/24,週一,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,經濟艙,6031,5693,6104,31579.74,6123.25,6,91
2025/2/24,週一,清晨7:40,早晨班機,TPE,上午10:35,上午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A320,0,TG 637,經濟艙,6031,5693,6104,31579.74,5897.25,6,91
2025/2/24,週一,下午3:15,下午班機,TPE,下午6:10,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321,0,VZ 567,經濟艙,5468,4133,5233,371984,5861.75,10,91
2025/2/24,週一,晚上7:45,晚間班機,TPE,晚上10:45,晚間抵達,BKK,泰越捷航空,6,直達航班。,Non-stop,4 小時,No,Airbus A320,0,VZ 569,經濟艙,4795,3371,4642,300829.79,4534,69,91
2025/2/25,週二,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,經濟艙,7284,5499,7056,2703837.8,7192.25,54,90
2025/2/25,週二,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,經濟艙,6687,5536,6031,968602.33,6460.75,17,91
2025/2/25,週二,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期三, 2月 26)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,經濟艙,6028,5499,5859,275525.22,6027,54,91
